x_index,x_name,x_id,x_type,x_source
3788,UBQLN2,29978,gene/protein,NCBI
3789,LNX1,84708,gene/protein,NCBI
3790,SLC47A2,146802,gene/protein,NCBI
3791,VGLL4,9686,gene/protein,NCBI
3792,SFXN1,94081,gene/protein,NCBI
3793,KLK9,284366,gene/protein,NCBI
3794,MARS1,4141,gene/protein,NCBI
3795,SEC24D,9871,gene/protein,NCBI
3796,ZNF592,9640,gene/protein,NCBI
3797,RNH1,6050,gene/protein,NCBI
3798,ITGA1,3672,gene/protein,NCBI
3799,SERPINB12,89777,gene/protein,NCBI
3800,TSC22D1,8848,gene/protein,NCBI
3801,RPS4X,6191,gene/protein,NCBI
3802,SKI,6497,gene/protein,NCBI
3803,EPHA3,2042,gene/protein,NCBI
3804,PRR16,51334,gene/protein,NCBI
3805,PSMD3,5709,gene/protein,NCBI
3806,NOL3,8996,gene/protein,NCBI
3807,SNAPIN,23557,gene/protein,NCBI
3808,WDR18,57418,gene/protein,NCBI
3809,PGK2,5232,gene/protein,NCBI
3810,NAE1,8883,gene/protein,NCBI
3811,ABLIM1,3983,gene/protein,NCBI
3812,AXL,558,gene/protein,NCBI
3813,TMEM213,155006,gene/protein,NCBI
3814,MOB1A,55233,gene/protein,NCBI
3815,GLIS3,169792,gene/protein,NCBI
3816,SAFB2,9667,gene/protein,NCBI
3817,LTN1,26046,gene/protein,NCBI
3818,TNFAIP3,7128,gene/protein,NCBI
3819,KCNE5,23630,gene/protein,NCBI
3820,KRTAP10-1,386677,gene/protein,NCBI
3821,SPRED2,200734,gene/protein,NCBI
3822,SIAH2,6478,gene/protein,NCBI
3823,RPL10,6134,gene/protein,NCBI
3824,SPACA3,124912,gene/protein,NCBI
3825,SAMM50,25813,gene/protein,NCBI
3826,ZC3H18,124245,gene/protein,NCBI
3827,HYOU1,10525,gene/protein,NCBI
3828,EPHB2,2048,gene/protein,NCBI
3829,CD247,919,gene/protein,NCBI
3830,CHAF1A,10036,gene/protein,NCBI
3831,NR5A2,2494,gene/protein,NCBI
3832,PRL,5617,gene/protein,NCBI
3833,SPICE1,152185,gene/protein,NCBI
3834,RBM45,129831,gene/protein,NCBI
3835,GABRA4,2557,gene/protein,NCBI
3836,GCOM1,145781,gene/protein,NCBI
3837,DDX10,1662,gene/protein,NCBI
3838,SLC41A3,54946,gene/protein,NCBI
3839,TRAPPC2,6399,gene/protein,NCBI
3840,GALNT12,79695,gene/protein,NCBI
3841,NDUFA11,126328,gene/protein,NCBI
3842,NUCB1,4924,gene/protein,NCBI
3843,PRRG4,79056,gene/protein,NCBI
3844,C1orf87,127795,gene/protein,NCBI
3845,PMCH,5367,gene/protein,NCBI
3846,SEC11A,23478,gene/protein,NCBI
3847,RPLP1,6176,gene/protein,NCBI
3848,VPS37B,79720,gene/protein,NCBI
3849,TSPAN15,23555,gene/protein,NCBI
3850,MED17,9440,gene/protein,NCBI
3851,KRT18,3875,gene/protein,NCBI
3852,ACTR3,10096,gene/protein,NCBI
3853,TEX19,400629,gene/protein,NCBI
3854,MYO1C,4641,gene/protein,NCBI
3855,SOX4,6659,gene/protein,NCBI
3856,ENKD1,84080,gene/protein,NCBI
3857,ACTR2,10097,gene/protein,NCBI
3858,SERPINA12,145264,gene/protein,NCBI
3859,ZNF398,57541,gene/protein,NCBI
3860,OLFML3,56944,gene/protein,NCBI
3861,BAZ2B,29994,gene/protein,NCBI
3862,TOR2A,27433,gene/protein,NCBI
3863,DENR,8562,gene/protein,NCBI
3864,LCE5A,254910,gene/protein,NCBI
3865,DYRK3,8444,gene/protein,NCBI
3866,PWP1,11137,gene/protein,NCBI
3867,CSNK1G1,53944,gene/protein,NCBI
3868,BMP10,27302,gene/protein,NCBI
3869,HSD17B3,3293,gene/protein,NCBI
3870,RNF216,54476,gene/protein,NCBI
3871,CRB3,92359,gene/protein,NCBI
3872,PON2,5445,gene/protein,NCBI
3873,CISD2,493856,gene/protein,NCBI
3874,AGO4,192670,gene/protein,NCBI
3875,CYB5B,80777,gene/protein,NCBI
3876,DEF6,50619,gene/protein,NCBI
3877,CCDC15,80071,gene/protein,NCBI
3878,GLRX5,51218,gene/protein,NCBI
3879,USP6NL,9712,gene/protein,NCBI
3880,NEPRO,25871,gene/protein,NCBI
3881,POLL,27343,gene/protein,NCBI
3882,UQCRC1,7384,gene/protein,NCBI
3883,GLCE,26035,gene/protein,NCBI
3884,PRDX5,25824,gene/protein,NCBI
3885,KRTAP10-9,386676,gene/protein,NCBI
3886,SIGLEC5,8778,gene/protein,NCBI
3887,ATAT1,79969,gene/protein,NCBI
3888,VKORC1,79001,gene/protein,NCBI
3889,PCM1,5108,gene/protein,NCBI
3890,LYZL2,119180,gene/protein,NCBI
3891,CMTM5,116173,gene/protein,NCBI
3892,TADA3,10474,gene/protein,NCBI
3893,PITRM1,10531,gene/protein,NCBI
3894,NDE1,54820,gene/protein,NCBI
3895,NSG1,27065,gene/protein,NCBI
3896,FCHO1,23149,gene/protein,NCBI
3897,SNAI2,6591,gene/protein,NCBI
3898,ZBTB9,221504,gene/protein,NCBI
3899,FUBP3,8939,gene/protein,NCBI
3900,TBCC,6903,gene/protein,NCBI
3901,PYCR2,29920,gene/protein,NCBI
3902,JAZF1,221895,gene/protein,NCBI
3903,RARA,5914,gene/protein,NCBI
3904,PARD6B,84612,gene/protein,NCBI
3905,PTPN12,5782,gene/protein,NCBI
3906,RSPH14,27156,gene/protein,NCBI
3907,CLPTM1L,81037,gene/protein,NCBI
3908,KCNAB3,9196,gene/protein,NCBI
3909,VPS37C,55048,gene/protein,NCBI
3910,IL10RA,3587,gene/protein,NCBI
3911,ACTL10,170487,gene/protein,NCBI
3912,LMX1B,4010,gene/protein,NCBI
3913,LDLR,3949,gene/protein,NCBI
3914,NCOA2,10499,gene/protein,NCBI
3915,ATG9A,79065,gene/protein,NCBI
3916,TANK,10010,gene/protein,NCBI
3917,MOB3C,148932,gene/protein,NCBI
3918,ZNF512B,57473,gene/protein,NCBI
3919,ITPA,3704,gene/protein,NCBI
3920,NECAB3,63941,gene/protein,NCBI
3921,ZDHHC7,55625,gene/protein,NCBI
3922,CNTNAP1,8506,gene/protein,NCBI
3923,MPPE1,65258,gene/protein,NCBI
3924,TM4SF19,116211,gene/protein,NCBI
3925,MAB21L4,79919,gene/protein,NCBI
3926,MRPL28,10573,gene/protein,NCBI
3927,GTSE1,51512,gene/protein,NCBI
3928,BLNK,29760,gene/protein,NCBI
3929,SLC2A3,6515,gene/protein,NCBI
3930,TUBB4A,10382,gene/protein,NCBI
3931,CCL23,6368,gene/protein,NCBI
3932,MOB2,81532,gene/protein,NCBI
3933,RRAD,6236,gene/protein,NCBI
3934,PDIA6,10130,gene/protein,NCBI
3935,GPX8,493869,gene/protein,NCBI
3936,ANKH,56172,gene/protein,NCBI
3937,FUNDC2,65991,gene/protein,NCBI
3938,MPRIP,23164,gene/protein,NCBI
3939,TSNAX,7257,gene/protein,NCBI
3940,CCDC24,149473,gene/protein,NCBI
3941,TOPORS,10210,gene/protein,NCBI
3942,RGS3,5998,gene/protein,NCBI
3943,RUVBL2,10856,gene/protein,NCBI
3944,ZNF264,9422,gene/protein,NCBI
3945,COPS7A,50813,gene/protein,NCBI
3946,MAN1A1,4121,gene/protein,NCBI
3947,TPRXL,348825,gene/protein,NCBI
3948,RBBP6,5930,gene/protein,NCBI
3949,DNAAF2,55172,gene/protein,NCBI
3950,SEC61B,10952,gene/protein,NCBI
3951,BRD2,6046,gene/protein,NCBI
3952,CLDN19,149461,gene/protein,NCBI
3953,BIN2,51411,gene/protein,NCBI
3954,EIF1B,10289,gene/protein,NCBI
3955,KMT2A,4297,gene/protein,NCBI
3956,YIPF5,81555,gene/protein,NCBI
3957,SORBS1,10580,gene/protein,NCBI
3958,PIP4K2C,79837,gene/protein,NCBI
3959,AP4M1,9179,gene/protein,NCBI
3960,KIF15,56992,gene/protein,NCBI
3961,COASY,80347,gene/protein,NCBI
3962,TAB1,10454,gene/protein,NCBI
3963,TGIF2LY,90655,gene/protein,NCBI
3964,BYSL,705,gene/protein,NCBI
3965,MBIP,51562,gene/protein,NCBI
3966,AFAP1L2,84632,gene/protein,NCBI
3967,HDAC5,10014,gene/protein,NCBI
3968,RPS8,6202,gene/protein,NCBI
3969,NBPF1,55672,gene/protein,NCBI
3970,NIPBL,25836,gene/protein,NCBI
3971,KRTAP10-11,386678,gene/protein,NCBI
3972,C1orf131,128061,gene/protein,NCBI
3973,SMG1,23049,gene/protein,NCBI
3974,ATP5F1D,513,gene/protein,NCBI
3975,UGT8,7368,gene/protein,NCBI
3976,SERBP1,26135,gene/protein,NCBI
3977,G0S2,50486,gene/protein,NCBI
3978,ZNF431,170959,gene/protein,NCBI
3979,RPL37,6167,gene/protein,NCBI
3980,SNRNP27,11017,gene/protein,NCBI
3981,ZNF281,23528,gene/protein,NCBI
3982,TRIM15,89870,gene/protein,NCBI
3983,GTF2B,2959,gene/protein,NCBI
3984,ITGA6,3655,gene/protein,NCBI
3985,ZKSCAN7,55888,gene/protein,NCBI
3986,VPS16,64601,gene/protein,NCBI
3987,MICALL1,85377,gene/protein,NCBI
3988,COX6A2,1339,gene/protein,NCBI
3989,PEDS1-UBE2V1,387522,gene/protein,NCBI
3990,NLN,57486,gene/protein,NCBI
3991,CREB3,10488,gene/protein,NCBI
3992,CDKL3,51265,gene/protein,NCBI
3993,CBLC,23624,gene/protein,NCBI
3994,PHF20L1,51105,gene/protein,NCBI
3995,TSGA10IP,254187,gene/protein,NCBI
3996,HEY2,23493,gene/protein,NCBI
3997,DFFB,1677,gene/protein,NCBI
3998,EIF3G,8666,gene/protein,NCBI
3999,PAM16,51025,gene/protein,NCBI
4000,NLRP7,199713,gene/protein,NCBI
4001,ORC6,23594,gene/protein,NCBI
4002,CXCL1,2919,gene/protein,NCBI
4003,EIF2S3B,255308,gene/protein,NCBI
4004,SULF2,55959,gene/protein,NCBI
4005,FBF1,85302,gene/protein,NCBI
4006,KIAA0319,9856,gene/protein,NCBI
4007,DHX34,9704,gene/protein,NCBI
4008,NPPB,4879,gene/protein,NCBI
4009,PAG1,55824,gene/protein,NCBI
4010,TMOD3,29766,gene/protein,NCBI
4011,MAP2K5,5607,gene/protein,NCBI
4012,TNFRSF21,27242,gene/protein,NCBI
4013,PELI2,57161,gene/protein,NCBI
4014,OMA1,115209,gene/protein,NCBI
4015,COLQ,8292,gene/protein,NCBI
4016,ZFYVE28,57732,gene/protein,NCBI
4017,RP9,6100,gene/protein,NCBI
4018,RPLP0P6,220717,gene/protein,NCBI
4019,UBR3,130507,gene/protein,NCBI
4020,WDR20,91833,gene/protein,NCBI
4021,BNIP1,662,gene/protein,NCBI
4022,TSPAN33,340348,gene/protein,NCBI
4023,SETBP1,26040,gene/protein,NCBI
4024,GPAM,57678,gene/protein,NCBI
4025,APOL6,80830,gene/protein,NCBI
4026,PRKACB,5567,gene/protein,NCBI
4027,IQCH,64799,gene/protein,NCBI
4028,F8,2157,gene/protein,NCBI
4029,DCAF6,55827,gene/protein,NCBI
4030,BMP2K,55589,gene/protein,NCBI
4031,FGA,2243,gene/protein,NCBI
4032,PRKCSH,5589,gene/protein,NCBI
4033,CCNB1IP1,57820,gene/protein,NCBI
4034,ZDHHC23,254887,gene/protein,NCBI
4035,SLC25A41,284427,gene/protein,NCBI
4036,PCBD1,5092,gene/protein,NCBI
4037,SCRN1,9805,gene/protein,NCBI
4038,MBD2,8932,gene/protein,NCBI
4039,DNAH1,25981,gene/protein,NCBI
4040,ZNF595,152687,gene/protein,NCBI
4041,SUMO4,387082,gene/protein,NCBI
4042,CBFB,865,gene/protein,NCBI
4043,ARHGEF19,128272,gene/protein,NCBI
4044,RFX3,5991,gene/protein,NCBI
4045,MTERF3,51001,gene/protein,NCBI
4046,LCE1C,353133,gene/protein,NCBI
4047,MBD1,4152,gene/protein,NCBI
4048,TATDN3,128387,gene/protein,NCBI
4049,SFXN2,118980,gene/protein,NCBI
4050,DDX55,57696,gene/protein,NCBI
4051,TCHP,84260,gene/protein,NCBI
4052,UPF2,26019,gene/protein,NCBI
4053,BCL9L,283149,gene/protein,NCBI
4054,MDM4,4194,gene/protein,NCBI
4055,FTSJ3,117246,gene/protein,NCBI
4056,JMJD1C,221037,gene/protein,NCBI
4057,BIRC6,57448,gene/protein,NCBI
4058,SBSN,374897,gene/protein,NCBI
4059,TOB1,10140,gene/protein,NCBI
4060,HSPA9,3313,gene/protein,NCBI
4061,CLEC3A,10143,gene/protein,NCBI
4062,CCDC149,91050,gene/protein,NCBI
4063,ROPN1L,83853,gene/protein,NCBI
4064,CCDC190,339512,gene/protein,NCBI
4065,CLN6,54982,gene/protein,NCBI
4066,DUSP15,128853,gene/protein,NCBI
4067,MPP1,4354,gene/protein,NCBI
4068,TSPYL1,7259,gene/protein,NCBI
4069,TRMT61A,115708,gene/protein,NCBI
4070,SNX33,257364,gene/protein,NCBI
4071,NEIL1,79661,gene/protein,NCBI
4072,KLC3,147700,gene/protein,NCBI
4073,ANKRD30BL,554226,gene/protein,NCBI
4074,ZNF473,25888,gene/protein,NCBI
4075,ATL3,25923,gene/protein,NCBI
4076,KCNK1,3775,gene/protein,NCBI
4077,LUZP1,7798,gene/protein,NCBI
4078,MYO1B,4430,gene/protein,NCBI
4079,ATXN7L3,56970,gene/protein,NCBI
4080,MRFAP1,93621,gene/protein,NCBI
4081,FMNL1,752,gene/protein,NCBI
4082,KLHL13,90293,gene/protein,NCBI
4083,RUSF1,64755,gene/protein,NCBI
4084,ZNF496,84838,gene/protein,NCBI
4085,IL24,11009,gene/protein,NCBI
4086,MTA3,57504,gene/protein,NCBI
4087,MED4,29079,gene/protein,NCBI
4088,RPL31,6160,gene/protein,NCBI
4089,IL1R2,7850,gene/protein,NCBI
4090,SIRT2,22933,gene/protein,NCBI
4091,HERC3,8916,gene/protein,NCBI
4092,SMTNL2,342527,gene/protein,NCBI
4093,BANP,54971,gene/protein,NCBI
4094,NDST1,3340,gene/protein,NCBI
4095,JMJD7-PLA2G4B,8681,gene/protein,NCBI
4096,STK17B,9262,gene/protein,NCBI
4097,KLHDC7B,113730,gene/protein,NCBI
4098,FANK1,92565,gene/protein,NCBI
4099,NBR1,4077,gene/protein,NCBI
4100,SMG9,56006,gene/protein,NCBI
4101,TPRA1,131601,gene/protein,NCBI
4102,PP2D1,151649,gene/protein,NCBI
4103,IL18RAP,8807,gene/protein,NCBI
4104,G3BP1,10146,gene/protein,NCBI
4105,ATF7IP2,80063,gene/protein,NCBI
4106,UBR2,23304,gene/protein,NCBI
4107,GDPD1,284161,gene/protein,NCBI
4108,TAS2R7,50837,gene/protein,NCBI
4109,ACTRT1,139741,gene/protein,NCBI
4110,SUSD3,203328,gene/protein,NCBI
4111,ZNF445,353274,gene/protein,NCBI
4112,TUBB6,84617,gene/protein,NCBI
4113,CEP44,80817,gene/protein,NCBI
4114,ASPSCR1,79058,gene/protein,NCBI
4115,MTG1,92170,gene/protein,NCBI
4116,WDR43,23160,gene/protein,NCBI
4117,UBE2A,7319,gene/protein,NCBI
4118,GORAB,92344,gene/protein,NCBI
4119,MANEA,79694,gene/protein,NCBI
4120,RPS3,6188,gene/protein,NCBI
4121,LAMC1,3915,gene/protein,NCBI
4122,MIS18A,54069,gene/protein,NCBI
4123,SNAI1,6615,gene/protein,NCBI
4124,TTPA,7274,gene/protein,NCBI
4125,UMOD,7369,gene/protein,NCBI
4126,UBE2M,9040,gene/protein,NCBI
4127,TBL2,26608,gene/protein,NCBI
4128,ARL4D,379,gene/protein,NCBI
4129,SSH1,54434,gene/protein,NCBI
4130,ERICH2,285141,gene/protein,NCBI
4131,TWF1,5756,gene/protein,NCBI
4132,WWP1,11059,gene/protein,NCBI
4133,TRAK2,66008,gene/protein,NCBI
4134,RAC2,5880,gene/protein,NCBI
4135,RBCK1,10616,gene/protein,NCBI
4136,RIC3,79608,gene/protein,NCBI
4137,UBAP2,55833,gene/protein,NCBI
4138,CEBPZ,10153,gene/protein,NCBI
4139,RANBP10,57610,gene/protein,NCBI
4140,COL18A1,80781,gene/protein,NCBI
4141,ZNF3,7551,gene/protein,NCBI
4142,LAT,27040,gene/protein,NCBI
4143,SLURP1,57152,gene/protein,NCBI
4144,CDC20B,166979,gene/protein,NCBI
4145,OBSL1,23363,gene/protein,NCBI
4146,AGRN,375790,gene/protein,NCBI
4147,CCDC28B,79140,gene/protein,NCBI
4148,CARNMT1,138199,gene/protein,NCBI
4149,FBL,2091,gene/protein,NCBI
4150,STARD10,10809,gene/protein,NCBI
4151,TIMM50,92609,gene/protein,NCBI
4152,PRICKLE2,166336,gene/protein,NCBI
4153,ENTPD5,957,gene/protein,NCBI
4154,ZC3HAV1,56829,gene/protein,NCBI
4155,SIRT4,23409,gene/protein,NCBI
4156,FARS2,10667,gene/protein,NCBI
4157,PPT1,5538,gene/protein,NCBI
4158,BLOC1S2,282991,gene/protein,NCBI
4159,RPL7A,6130,gene/protein,NCBI
4160,GNB4,59345,gene/protein,NCBI
4161,CD209,30835,gene/protein,NCBI
4162,NKIRAS1,28512,gene/protein,NCBI
4163,PTBP1,5725,gene/protein,NCBI
4164,RAD51AP1,10635,gene/protein,NCBI
4165,KLK6,5653,gene/protein,NCBI
4166,TTYH2,94015,gene/protein,NCBI
4167,RAB11A,8766,gene/protein,NCBI
4168,UBE2G1,7326,gene/protein,NCBI
4169,PYHIN1,149628,gene/protein,NCBI
4170,TNP1,7141,gene/protein,NCBI
4171,TOX2,84969,gene/protein,NCBI
4172,MVP,9961,gene/protein,NCBI
4173,ZMYM2,7750,gene/protein,NCBI
4174,RAB24,53917,gene/protein,NCBI
4175,SEPTIN11,55752,gene/protein,NCBI
4176,LIPT1,51601,gene/protein,NCBI
4177,UBE2K,3093,gene/protein,NCBI
4178,TNIK,23043,gene/protein,NCBI
4179,SAMD7,344658,gene/protein,NCBI
4180,TAF5,6877,gene/protein,NCBI
4181,STT3A,3703,gene/protein,NCBI
4182,POP1,10940,gene/protein,NCBI
4183,THBD,7056,gene/protein,NCBI
4184,CAMKK2,10645,gene/protein,NCBI
4185,SLC34A2,10568,gene/protein,NCBI
4186,DHFR,1719,gene/protein,NCBI
4187,RGS5,8490,gene/protein,NCBI
4188,PDF,64146,gene/protein,NCBI
4189,UFL1,23376,gene/protein,NCBI
4190,SHMT2,6472,gene/protein,NCBI
4191,GARRE1,9710,gene/protein,NCBI
4192,ZNF619,285267,gene/protein,NCBI
4193,STX7,8417,gene/protein,NCBI
4194,NDRG2,57447,gene/protein,NCBI
4195,CYP4F12,66002,gene/protein,NCBI
4196,ZNF22,7570,gene/protein,NCBI
4197,SULF1,23213,gene/protein,NCBI
4198,TFPI,7035,gene/protein,NCBI
4199,GCN1,10985,gene/protein,NCBI
4200,HYLS1,219844,gene/protein,NCBI
4201,SLCO4A1,28231,gene/protein,NCBI
4202,FXR1,8087,gene/protein,NCBI
4203,ANGPTL4,51129,gene/protein,NCBI
4204,KLK3,354,gene/protein,NCBI
4205,ZBTB40,9923,gene/protein,NCBI
4206,CMTM2,146225,gene/protein,NCBI
4207,SUPT6H,6830,gene/protein,NCBI
4208,PRKAR1B,5575,gene/protein,NCBI
4209,GLI1,2735,gene/protein,NCBI
4210,SLC7A5P1,81893,gene/protein,NCBI
4211,PADI4,23569,gene/protein,NCBI
4212,WDR83,84292,gene/protein,NCBI
4213,FLII,2314,gene/protein,NCBI
4214,YOD1,55432,gene/protein,NCBI
4215,MTA2,9219,gene/protein,NCBI
4216,SIX5,147912,gene/protein,NCBI
4217,ROCK1P1,727758,gene/protein,NCBI
4218,TRPT1,83707,gene/protein,NCBI
4219,MAP4K4,9448,gene/protein,NCBI
4220,LMNTD1,160492,gene/protein,NCBI
4221,SPAG9,9043,gene/protein,NCBI
4222,IGSF21,84966,gene/protein,NCBI
4223,IL15,3600,gene/protein,NCBI
4224,FGF16,8823,gene/protein,NCBI
4225,MFAP2,4237,gene/protein,NCBI
4226,UCKL1,54963,gene/protein,NCBI
4227,MAIP1,79568,gene/protein,NCBI
4228,UBE4B,10277,gene/protein,NCBI
4229,MYOT,9499,gene/protein,NCBI
4230,DENND6B,414918,gene/protein,NCBI
4231,TIGD1,200765,gene/protein,NCBI
4232,CTDP1,9150,gene/protein,NCBI
4233,STK40,83931,gene/protein,NCBI
4234,KRTAP1-5,83895,gene/protein,NCBI
4235,MICAL3,57553,gene/protein,NCBI
4236,OSBPL11,114885,gene/protein,NCBI
4237,RSBN1,54665,gene/protein,NCBI
4238,PLD1,5337,gene/protein,NCBI
4239,ZNF583,147949,gene/protein,NCBI
4240,POC5,134359,gene/protein,NCBI
4241,RBBP5,5929,gene/protein,NCBI
4242,TM2D3,80213,gene/protein,NCBI
4243,INSRR,3645,gene/protein,NCBI
4244,TCP11L1,55346,gene/protein,NCBI
4245,SP7,121340,gene/protein,NCBI
4246,DMAP1,55929,gene/protein,NCBI
4247,SNCB,6620,gene/protein,NCBI
4248,RAD9A,5883,gene/protein,NCBI
4249,LAP3,51056,gene/protein,NCBI
4250,SRSF8,10929,gene/protein,NCBI
4251,MAPK8IP1,9479,gene/protein,NCBI
4252,ZBTB20,26137,gene/protein,NCBI
4253,ZNF558,148156,gene/protein,NCBI
4254,CCP110,9738,gene/protein,NCBI
4255,ZC3H10,84872,gene/protein,NCBI
4256,OTX2,5015,gene/protein,NCBI
4257,FKBP14,55033,gene/protein,NCBI
4258,CNTF,1270,gene/protein,NCBI
4259,RAPGEF3,10411,gene/protein,NCBI
4260,PIK3CG,5294,gene/protein,NCBI
4261,SYNPO2,171024,gene/protein,NCBI
4262,IQSEC1,9922,gene/protein,NCBI
4263,UTP23,84294,gene/protein,NCBI
4264,CASP10,843,gene/protein,NCBI
4265,AGPAT2,10555,gene/protein,NCBI
4266,CREG1,8804,gene/protein,NCBI
4267,IRS4,8471,gene/protein,NCBI
4268,THNSL1,79896,gene/protein,NCBI
4269,KRT8,3856,gene/protein,NCBI
4270,GDE1,51573,gene/protein,NCBI
4271,H2BC8,8339,gene/protein,NCBI
4272,SAV1,60485,gene/protein,NCBI
4273,APOA5,116519,gene/protein,NCBI
4274,TNC,3371,gene/protein,NCBI
4275,BORA,79866,gene/protein,NCBI
4276,MRPL19,9801,gene/protein,NCBI
4277,MSRB1,51734,gene/protein,NCBI
4278,EIF1AX,1964,gene/protein,NCBI
4279,SLC24A3-AS1,100130264,gene/protein,NCBI
4280,NIN,51199,gene/protein,NCBI
4281,NOSTRIN,115677,gene/protein,NCBI
4282,RTF1,23168,gene/protein,NCBI
4283,EGFL7,51162,gene/protein,NCBI
4284,TOM1L2,146691,gene/protein,NCBI
4285,FAM131C,348487,gene/protein,NCBI
4286,CTSB,1508,gene/protein,NCBI
4287,XBP1,7494,gene/protein,NCBI
4288,TONSL,4796,gene/protein,NCBI
4289,ICE2,79664,gene/protein,NCBI
4290,SMPX,23676,gene/protein,NCBI
4291,KCNN4,3783,gene/protein,NCBI
4292,SGO2,151246,gene/protein,NCBI
4293,QTRT2,79691,gene/protein,NCBI
4294,HEMGN,55363,gene/protein,NCBI
4295,COL25A1,84570,gene/protein,NCBI
4296,MYG1,60314,gene/protein,NCBI
4297,FRMD6,122786,gene/protein,NCBI
4298,IQCE,23288,gene/protein,NCBI
4299,MICOS13,125988,gene/protein,NCBI
4300,KCTD18,130535,gene/protein,NCBI
4301,ZBTB16,7704,gene/protein,NCBI
4302,ZFP36,7538,gene/protein,NCBI
4303,CFAP46,54777,gene/protein,NCBI
4304,PNMT,5409,gene/protein,NCBI
4305,HEXIM1,10614,gene/protein,NCBI
4306,B4GALT5,9334,gene/protein,NCBI
4307,MEIOB,254528,gene/protein,NCBI
4308,KCTD17,79734,gene/protein,NCBI
4309,DLGAP5,9787,gene/protein,NCBI
4310,SNAPC3,6619,gene/protein,NCBI
4311,ZCCHC14,23174,gene/protein,NCBI
4312,TSKS,60385,gene/protein,NCBI
4313,COIL,8161,gene/protein,NCBI
4314,CCDC115,84317,gene/protein,NCBI
4315,WASHC1,100287171,gene/protein,NCBI
4316,KCNN3,3782,gene/protein,NCBI
4317,APEX2,27301,gene/protein,NCBI
4318,STK38,11329,gene/protein,NCBI
4319,ECD,11319,gene/protein,NCBI
4320,SIGLEC10,89790,gene/protein,NCBI
4321,RANBP2,5903,gene/protein,NCBI
4322,RPE,6120,gene/protein,NCBI
4323,SLC16A3,9123,gene/protein,NCBI
4324,ZNF565,147929,gene/protein,NCBI
4325,MFSD5,84975,gene/protein,NCBI
4326,STK3,6788,gene/protein,NCBI
4327,CNDP1,84735,gene/protein,NCBI
4328,ELK3,2004,gene/protein,NCBI
4329,C19orf25,148223,gene/protein,NCBI
4330,CCL28,56477,gene/protein,NCBI
4331,TMEM44,93109,gene/protein,NCBI
4332,GNA15,2769,gene/protein,NCBI
4333,DHRSX,207063,gene/protein,NCBI
4334,ITGB7,3695,gene/protein,NCBI
4335,RPS19,6223,gene/protein,NCBI
4336,SDCBP,6386,gene/protein,NCBI
4337,MED25,81857,gene/protein,NCBI
4338,GRIPAP1,56850,gene/protein,NCBI
4339,RIPK4,54101,gene/protein,NCBI
4340,DUS2,54920,gene/protein,NCBI
4341,CTDSP1,58190,gene/protein,NCBI
4342,NCL,4691,gene/protein,NCBI
4343,TBC1D10C,374403,gene/protein,NCBI
4344,KCNV2,169522,gene/protein,NCBI
4345,TRPS1,7227,gene/protein,NCBI
4346,L3MBTL2,83746,gene/protein,NCBI
4347,RPS21,6227,gene/protein,NCBI
4348,BEX1,55859,gene/protein,NCBI
4349,SEC22B,9554,gene/protein,NCBI
4350,GPBP1L1,60313,gene/protein,NCBI
4351,ALYREF,10189,gene/protein,NCBI
4352,SIAH1,6477,gene/protein,NCBI
4353,TCEANC2,127428,gene/protein,NCBI
4354,PTGER2,5732,gene/protein,NCBI
4355,MITF,4286,gene/protein,NCBI
4356,HSF1,3297,gene/protein,NCBI
4357,PRPF8,10594,gene/protein,NCBI
4358,TMED9,54732,gene/protein,NCBI
4359,DERL3,91319,gene/protein,NCBI
4360,FMNL2,114793,gene/protein,NCBI
4361,CORO1B,57175,gene/protein,NCBI
4362,TSPAN17,26262,gene/protein,NCBI
4363,SORCS2,57537,gene/protein,NCBI
4364,EIF2B4,8890,gene/protein,NCBI
4365,WWC1,23286,gene/protein,NCBI
4366,ZFP41,286128,gene/protein,NCBI
4367,CCNYL3,102724928,gene/protein,NCBI
4368,MPP3,4356,gene/protein,NCBI
4369,RBPJ,3516,gene/protein,NCBI
4370,UBE2G2,7327,gene/protein,NCBI
4371,BIRC7,79444,gene/protein,NCBI
4372,SEZ6L,23544,gene/protein,NCBI
4373,FAF1,11124,gene/protein,NCBI
4374,SMARCE1,6605,gene/protein,NCBI
4375,XPNPEP1,7511,gene/protein,NCBI
4376,PMPCA,23203,gene/protein,NCBI
4377,ZNF706,51123,gene/protein,NCBI
4378,C10orf55,414236,gene/protein,NCBI
4379,ADGRA3,166647,gene/protein,NCBI
4380,RPS6KA5,9252,gene/protein,NCBI
4381,SERP1,27230,gene/protein,NCBI
4382,SEMA3B,7869,gene/protein,NCBI
4383,SPG21,51324,gene/protein,NCBI
4384,PPHLN1,51535,gene/protein,NCBI
4385,TDP2,51567,gene/protein,NCBI
4386,MIR187,406963,gene/protein,NCBI
4387,SKIL,6498,gene/protein,NCBI
4388,WSB1,26118,gene/protein,NCBI
4389,WRAP73,49856,gene/protein,NCBI
4390,NRGN,4900,gene/protein,NCBI
4391,RANBP3L,202151,gene/protein,NCBI
4392,TSPAN14,81619,gene/protein,NCBI
4393,INSL5,10022,gene/protein,NCBI
4394,TDG,6996,gene/protein,NCBI
4395,TWIST2,117581,gene/protein,NCBI
4396,TLE3,7090,gene/protein,NCBI
4397,UNC45B,146862,gene/protein,NCBI
