,relation,x_index,x_name,x_id,x_type,x_source,y_index,y_name,y_id,y_type,y_source,pmid,probability
2544,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,physicians,,SDoH factor,healthypeople,35398367.0,1.0
2545,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,routine care,,SDoH factor,healthypeople,35398367.0,0.5
2546,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,family member,,SDoH factor,healthypeople,35398367.0,0.5
2547,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,firearm safety,,SDoH factor,healthypeople,35398367.0,1.0
2548,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,health care professionals,,SDoH factor,healthypeople,35398367.0,1.0
2549,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,physicians,,SDoH factor,healthypeople,35398367.0,1.0
2550,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,routine care,,SDoH factor,healthypeople,35398367.0,0.5
2551,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,firearm safety,,SDoH factor,healthypeople,35398367.0,1.0
2552,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,health care professionals,,SDoH factor,healthypeople,35398367.0,1.0
2553,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,physicians,,SDoH factor,healthypeople,35398367.0,1.0
2554,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,routine care,,SDoH factor,healthypeople,35398367.0,0.5
2555,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,firearm safety,,SDoH factor,healthypeople,35398367.0,1.0
2556,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,nurse practitioners,,SDoH factor,healthypeople,35752783.0,1.0
2557,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,physician assistants,,SDoH factor,healthypeople,35752783.0,1.0
2558,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,nurse practitioners,,SDoH factor,healthypeople,35752783.0,1.0
2559,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,physician assistants,,SDoH factor,healthypeople,35752783.0,1.0
2560,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,primary care,,SDoH factor,healthypeople,35752783.0,1.0
2561,associates,-1,neurodegenerative disorders,MESH:D019636,Disease,ncbi_mesh,-1,comprehension,,SDoH factor,healthypeople,38339035.0,0.5
2562,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,institutional primary care clinics,,SDoH factor,healthypeople,38156442.0,0.5
2563,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,economic impact,,SDoH factor,healthypeople,34402661.0,0.5
2564,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,trust,,SDoH factor,healthypeople,35148207.0,0.428571429
2565,associates,-1,HIV,MESH:D015658,Disease,ncbi_mesh,-1,clinic,,SDoH factor,healthypeople,38484753.0,1.0
2566,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,clinic,,SDoH factor,healthypeople,38484753.0,1.0
2567,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,society's,,SDoH factor,healthypeople,38629297.0,1.0
2568,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,direct care staff,,SDoH factor,healthypeople,32589275.0,0.5
2569,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,families,,SDoH factor,healthypeople,32589275.0,0.5
2570,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,32589275.0,0.5
2571,associates,-1,heart failure,MESH:D006333,Disease,ncbi_mesh,-1,Veterans hospitalized,,SDoH factor,healthypeople,37650437.0,1.0
2572,downregulates,-1,COVID-19,MESH:D000086382,Disease,ncbi_mesh,-1,memory clinics,,SDoH factor,healthypeople,32556746.0,1.0
2573,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,follow-up visits,,SDoH factor,healthypeople,32556746.0,1.0
2574,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,videoconference,,SDoH factor,healthypeople,32556746.0,1.0
2575,associates,-1,mesothelioma,MESH:D008654,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,0.5
2576,associates,-1,lung,MESH:D008171,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,0.5
2577,associates,-1,prostate,MESH:D011472,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,1.0
2578,associates,-1,liver cancer,MESH:D006528,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,0.5
2579,associates,-1,lung cancers,MESH:D008175,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,0.5
2580,associates,-1,stomach cancer,MESH:D013274,Disease,ncbi_mesh,-1,maintenance workers,,SDoH factor,healthypeople,36720634.0,1.0
2581,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,maintenance workers,,SDoH factor,healthypeople,36720634.0,1.0
2582,associates,-1,liver and prostate cancer,MESH:D011471,Disease,ncbi_mesh,-1,production workers,,SDoH factor,healthypeople,36720634.0,0.5
2583,associates,-1,3-methoxy-4-hydroxyphenylglycol,MESH:D008734,Chemical,ncbi_mesh,-1,rural community,,SDoH factor,healthypeople,37248036.0,1.0
2584,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,public mental health services,,SDoH factor,healthypeople,36430097.0,1.0
2585,associates,-1,Abeta,351,Gene,ncbi_gene,-1,educationalfactors,,SDoH factor,healthypeople,32417775.0,0.5
2586,associates,-1,SARS-CoV-2 infection,MESH:D000086382,Disease,ncbi_mesh,-1,immunisation,,SDoH factor,healthypeople,38086343.0,0.5
2587,associates,-1,SARS-CoV-2,2697049,Species,ncbi_taxonomy,-1,immunisation,,SDoH factor,healthypeople,38086343.0,1.0
2588,associates,-1,participant,9606,Species,ncbi_taxonomy,-1,occupation,,SDoH factor,healthypeople,37131229.0,1.0
2589,associates,-1,participant,9606,Species,ncbi_taxonomy,-1,zip code,,SDoH factor,healthypeople,37131229.0,1.0
2590,associates,-1,Social loneliness,OMIM:300082,Disease,omim,-1,loneliness,,SDoH factor,healthypeople,37086427.0,0.666666667
2591,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,degree,,SDoH factor,healthypeople,34585226.0,0.5
2592,associates,-1,APOE,348,Gene,ncbi_gene,-1,degree,,SDoH factor,healthypeople,34585226.0,1.0
2593,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,patients,,SDoH factor,healthypeople,37624431.0,1.0
2594,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,care-recipient,,SDoH factor,healthypeople,32270735.0,1.0
2595,associates,-1,difficulty walking,MESH:D051346,Disease,ncbi_mesh,-1,incarceration,,SDoH factor,healthypeople,38518090.0,0.4
2596,associates,-1,cancer,MESH:D009369,Disease,ncbi_mesh,-1,incarceration,,SDoH factor,healthypeople,38518090.0,0.4
2597,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,incarceration,,SDoH factor,healthypeople,38518090.0,0.4
2598,associates,-1,lung disease,MESH:D008171,Disease,ncbi_mesh,-1,incarceration,,SDoH factor,healthypeople,38518090.0,0.4
2599,associates,-1,Memory and cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,economic burden,,SDoH factor,healthypeople,34334401.0,1.0
2600,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,health professionals,,SDoH factor,healthypeople,38062410.0,1.0
2601,associates,-1,neuropsychiatric,MESH:C000631768,Disease,ncbi_mesh,-1,PM pollution,,SDoH factor,healthypeople,35193357.0,1.0
2602,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,PM pollution,,SDoH factor,healthypeople,35193357.0,1.0
2603,associates,-1,Neurodegenerative diseases,MESH:D019636,Disease,ncbi_mesh,-1,environments,,SDoH factor,healthypeople,35193357.0,1.0
2604,associates,-1,APOE,348,Gene,ncbi_gene,-1,relationship,,SDoH factor,healthypeople,38961148.0,1.0
2605,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Spouses,,SDoH factor,healthypeople,37604976.0,1.0
2606,palliates,-1,idiopathic pulmonary fibrosis,MESH:D054990,Disease,ncbi_mesh,-1,palliative care,,SDoH factor,healthypeople,37819751.0,0.5
2607,captures,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,cost,,SDoH factor,healthypeople,32013737.0,1.0
2608,associates,-1,anxiety,MESH:D001007,Disease,ncbi_mesh,-1,veterans,,SDoH factor,healthypeople,33611334.0,0.4
2609,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,veterans,,SDoH factor,healthypeople,33611334.0,1.0
2610,associates,-1,anxiety symptoms,MESH:D001008,Disease,ncbi_mesh,-1,veterans,,SDoH factor,healthypeople,33611334.0,0.5
2611,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,noise,,SDoH factor,healthypeople,34497091.0,0.4
2612,covered by,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,health insurance,,SDoH factor,healthypeople,36684988.0,0.666666667
2613,covered by,-1,schizophrenia,MESH:D012559,Disease,ncbi_mesh,-1,health insurance,,SDoH factor,healthypeople,36684988.0,0.666666667
2614,associates,-1,participant,9606,Species,ncbi_taxonomy,-1,Referrals,,SDoH factor,healthypeople,33780529.0,0.5
2615,associates,-1,delirium,MESH:D003693,Disease,ncbi_mesh,-1,SNF,,SDoH factor,healthypeople,35061246.0,0.625
2616,covaries,-1,Alzheimer disease,MESH:D000544,Disease,ncbi_mesh,-1,accessibility,,SDoH factor,healthypeople,38226519.0,1.0
2617,covaries,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,accessibility,,SDoH factor,healthypeople,38226519.0,1.0
2618,associates,-1,mental illness,MESH:D001523,Disease,ncbi_mesh,-1,care coordination,,SDoH factor,healthypeople,33887953.0,0.666666667
2619,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,care coordination,,SDoH factor,healthypeople,33887953.0,0.5
2620,associates,-1,glucose,MESH:D005947,Chemical,ncbi_mesh,-1,optometrists,,SDoH factor,healthypeople,33887953.0,0.5
2621,associates,-1,glucose,MESH:D005947,Chemical,ncbi_mesh,-1,podiatrists,,SDoH factor,healthypeople,33887953.0,0.5
2622,associates,-1,glucose,MESH:D005947,Chemical,ncbi_mesh,-1,specialty visits,,SDoH factor,healthypeople,33887953.0,0.5
2623,associates,-1,lipid,MESH:D008055,Chemical,ncbi_mesh,-1,optometrists,,SDoH factor,healthypeople,33887953.0,0.5
2624,associates,-1,lipid,MESH:D008055,Chemical,ncbi_mesh,-1,podiatrists,,SDoH factor,healthypeople,33887953.0,0.5
2625,associates,-1,lipid,MESH:D008055,Chemical,ncbi_mesh,-1,specialty visits,,SDoH factor,healthypeople,33887953.0,0.5
2626,associates,-1,triglycerides,MESH:D014280,Chemical,ncbi_mesh,-1,optometrists,,SDoH factor,healthypeople,33887953.0,1.0
2627,associates,-1,triglycerides,MESH:D014280,Chemical,ncbi_mesh,-1,podiatrists,,SDoH factor,healthypeople,33887953.0,1.0
2628,associates,-1,triglycerides,MESH:D014280,Chemical,ncbi_mesh,-1,specialty visits,,SDoH factor,healthypeople,33887953.0,1.0
2629,associates,-1,memory impairment,MESH:D008569,Disease,ncbi_mesh,-1,rural areas,,SDoH factor,healthypeople,34376262.0,0.5
2630,associates,-1,Alzheimer disease,MESH:D000544,Disease,ncbi_mesh,-1,cost,,SDoH factor,healthypeople,37195467.0,1.0
2631,associates,-1,COVID-19,MESH:D000086382,Disease,ncbi_mesh,-1,facilities,,SDoH factor,healthypeople,33814449.0,1.0
2632,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,socio-economic conditions,,SDoH factor,healthypeople,35275552.0,0.5
2633,associates,-1,FTD,MESH:D057180,Disease,ncbi_mesh,-1,familial,,SDoH factor,healthypeople,36538154.0,1.0
2634,associates,-1,Hypertension,MESH:D006973,Disease,ncbi_mesh,-1,economic stress,,SDoH factor,healthypeople,37357229.0,0.5
2635,associates,-1,Hypertension,MESH:D006973,Disease,ncbi_mesh,-1,loss of loved,,SDoH factor,healthypeople,37357229.0,0.5
2636,associates,-1,Hypertension,MESH:D006973,Disease,ncbi_mesh,-1,positive behavior,,SDoH factor,healthypeople,37357229.0,0.5
2637,associates,-1,Hypertension,MESH:D006973,Disease,ncbi_mesh,-1,counseling,,SDoH factor,healthypeople,37357229.0,0.5
2638,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,economic stress,,SDoH factor,healthypeople,37357229.0,0.5
2639,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,loss of loved,,SDoH factor,healthypeople,37357229.0,0.5
2640,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,positive behavior,,SDoH factor,healthypeople,37357229.0,0.5
2641,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,counseling,,SDoH factor,healthypeople,37357229.0,0.5
2642,associates,-1,Alzheimer's Disease,MESH:D000544,Disease,ncbi_mesh,-1,University of Wisconsin,,SDoH factor,healthypeople,36630749.0,1.0
2643,associates,-1,depressive symptoms,MESH:D003866,Disease,ncbi_mesh,-1,ethnic/racial group,,SDoH factor,healthypeople,35098811.0,1.0
2644,associates,-1,anxiety,MESH:D001007,Disease,ncbi_mesh,-1,ethnic/racial group,,SDoH factor,healthypeople,35098811.0,1.0
2645,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,cost-effective tests,,SDoH factor,healthypeople,33583100.0,0.5
2646,associates,-1,women,9606,Species,ncbi_taxonomy,-1,highly educated,,SDoH factor,healthypeople,35437254.0,1.0
2647,associates,-1,mental disorders,MESH:D001523,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2648,associates,-1,schizophrenia,MESH:D012559,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2649,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2650,associates,-1,neurological disorders,MESH:D009461,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2651,associates,-1,stroke,MESH:D020521,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2652,associates,-1,Parkinson's disease,MESH:D010300,Disease,ncbi_mesh,-1,connection,,SDoH factor,healthypeople,35437254.0,1.0
2653,associates,-1,Participants,9606,Species,ncbi_taxonomy,-1,community engagement,,SDoH factor,healthypeople,36149829.0,0.5
2654,associates,-1,oral diseases,MESH:D009059,Disease,ncbi_mesh,-1,wellness,,SDoH factor,healthypeople,35379177.0,1.0
2655,used in,-1,tibolone,MESH:C027385,Chemical,ncbi_mesh,-1,clinics,,SDoH factor,healthypeople,37509151.0,0.5
2656,are a group of,-1,Per- and polyfluoroalkyl substances,MESH:D005466,Chemical,ncbi_mesh,-1,environmental pollutants,,SDoH factor,healthypeople,35921496.0,1.0
2657,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,family member,,SDoH factor,healthypeople,28276132.0,1.0
2658,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,female,,SDoH factor,healthypeople,28276132.0,1.0
2659,associates,-1,Alzheimer's,MESH:D000544,Disease,ncbi_mesh,-1,Associations,,SDoH factor,healthypeople,28276132.0,0.5
2660,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,Loneliness,,SDoH factor,healthypeople,34358570.0,0.444444444
2661,associates,-1,health,OMIM:603663,Disease,omim,-1,Loneliness,,SDoH factor,healthypeople,34358570.0,0.444444444
2662,associates,-1,health,OMIM:603663,Disease,omim,-1,social isolation,,SDoH factor,healthypeople,34358570.0,0.5
2663,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,racial/ethnic disparities,,SDoH factor,healthypeople,37144996.0,0.6
2664,associates,-1,hypertension,MESH:D006973,Disease,ncbi_mesh,-1,racial/ethnic disparities,,SDoH factor,healthypeople,37144996.0,0.6
2665,associates,-1,hyperlipidemia,MESH:D006949,Disease,ncbi_mesh,-1,racial/ethnic disparities,,SDoH factor,healthypeople,37144996.0,0.6
2666,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,hospitalization,,SDoH factor,healthypeople,36827032.0,0.5
2667,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,elderly,,SDoH factor,healthypeople,36827032.0,0.5
2668,imposes,-1,patients,9606,Species,ncbi_taxonomy,-1,financial constraints,,SDoH factor,healthypeople,38308793.0,0.5
2669,associates,-1,Cognitive Decline,MESH:D003072,Disease,ncbi_mesh,-1,community-based detection,,SDoH factor,healthypeople,36314503.0,0.5
2670,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,social,,SDoH factor,healthypeople,31942598.0,0.5
2671,associates,-1,decline,MESH:D060825,Disease,ncbi_mesh,-1,family-member migration,,SDoH factor,healthypeople,31942598.0,1.0
2672,associates,-1,decline,MESH:D060825,Disease,ncbi_mesh,-1,migration status,,SDoH factor,healthypeople,31942598.0,0.5
2673,associates,-1,decline,MESH:D060825,Disease,ncbi_mesh,-1,social,,SDoH factor,healthypeople,31942598.0,0.5
2674,associates,-1,MCI,MESH:D060825,Disease,ncbi_mesh,-1,biomarker counseling,,SDoH factor,healthypeople,32896040.0,0.5
2675,associates,-1,mood,MESH:D019964,Disease,ncbi_mesh,-1,social contact,,SDoH factor,healthypeople,37212623.0,1.0
2676,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,relatives,,SDoH factor,healthypeople,33759976.0,1.0
2677,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,36342454.0,0.5
2678,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,social engagement,,SDoH factor,healthypeople,38872204.0,1.0
2679,associates,-1,loss of memory,MESH:D008569,Disease,ncbi_mesh,-1,elderly people,,SDoH factor,healthypeople,37953911.0,1.0
2680,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,diagnostic capacity,,SDoH factor,healthypeople,39044513.0,0.5
2681,associates,-1,Pittsburgh compound B,MESH:C475519,Chemical,ncbi_mesh,-1,Mayo Clinic,,SDoH factor,healthypeople,32989106.0,1.0
2682,associates,-1,AV-1451,MESH:C000591008,Chemical,ncbi_mesh,-1,Mayo Clinic,,SDoH factor,healthypeople,32989106.0,1.0
2683,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,economic burden,,SDoH factor,healthypeople,33492297.0,1.0
2684,associates,-1,Alzheimer disease,MESH:D000544,Disease,ncbi_mesh,-1,disadvantage,,SDoH factor,healthypeople,32525547.0,0.625
2685,associates,-1,heart failure,MESH:D006333,Disease,ncbi_mesh,-1,palliative care,,SDoH factor,healthypeople,33123954.0,0.4
2686,associates,-1,brain health,OMIM:603663,Disease,omim,-1,neighborhood environments,,SDoH factor,healthypeople,34208454.0,0.5
2687,associates,-1,alcohol,MESH:D000438,Chemical,ncbi_mesh,-1,Homelessness,,SDoH factor,healthypeople,34613399.0,0.5
2688,associates,-1,chronic disease,MESH:D002908,Disease,ncbi_mesh,-1,socially disadvantaged,,SDoH factor,healthypeople,34662736.0,0.5
2689,associates,-1,age-associated disease,MESH:C564653,Disease,ncbi_mesh,-1,Health disparities,,SDoH factor,healthypeople,34883202.0,0.4
2690,associates,-1,premature aging,MESH:D019588,Disease,ncbi_mesh,-1,African American,,SDoH factor,healthypeople,34883202.0,0.5
2691,associates,-1,COVID-19,MESH:D000086382,Disease,ncbi_mesh,-1,isolation,,SDoH factor,healthypeople,35360275.0,1.0
2692,disproportionately impacts,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,health-related knowledge,,SDoH factor,healthypeople,35713396.0,0.5
2693,associates,-1,hepatitis C co-infection,MESH:D060085,Disease,ncbi_mesh,-1,Black,,SDoH factor,healthypeople,36764319.0,1.0
2694,associates,-1,hepatitis C,MESH:D019698,Disease,ncbi_mesh,-1,unemployment,,SDoH factor,healthypeople,36764319.0,1.0
2695,associates,-1,hepatitis C,MESH:D019698,Disease,ncbi_mesh,-1,Black,,SDoH factor,healthypeople,36764319.0,0.5
2696,associates,-1,brain health,OMIM:603663,Disease,omim,-1,racialized/ethnic group differences,,SDoH factor,healthypeople,37174185.0,0.5
2697,associates,-1,domestic violence/abuse,MESH:D019966,Disease,ncbi_mesh,-1,unhealthy home environments,,SDoH factor,healthypeople,37563566.0,0.5
2698,associates,-1,pain,MESH:D010146,Disease,ncbi_mesh,-1,ethnic/race group differences,,SDoH factor,healthypeople,37984835.0,0.8
2699,associates,-1,knee pain,MESH:D046788,Disease,ncbi_mesh,-1,non-Hispanic Black,,SDoH factor,healthypeople,37984835.0,0.5
2700,associates,-1,knee pain,MESH:D046788,Disease,ncbi_mesh,-1,non-Hispanic White,,SDoH factor,healthypeople,37984835.0,0.5
2701,associates,-1,food insecurity,MESH:D005517,Disease,ncbi_mesh,-1,utility hardship,,SDoH factor,healthypeople,38087286.0,1.0
